13206,a young man laying on a bed with a poster of a man 
14392,a man holding a large group of american flags 
18467,a man with a red bow tie 
14882,a woman sitting in front of a tv with a bottle of wine 
8645,a man is sitting on a street with a bunch of cars 
1724,a man is holding a giant fake elephant statue 
5759,three women are sitting on a bed with a picture of a man on it 
13405,a man holding a book with a picture of a man in a suit 
49258,a dog is laying down on a bed with a sign 
10681,a fake robot is on display in a museum 
8909,a woman holding a camera with a painting of a woman holding a gun 
8960,a man wearing sunglasses and a hat 
15728,a man and a woman are laying on a bed 
23676,"a sign that says ""no smoking"" on it "
1938,a painting of a woman with a picture of a dog on it 
75141,a man in a hat and a hat on a boat 
42473,a woman and a man posing for a picture 
13993,a woman holding a knife and a ball 
11665,a man in a suit and tie holding a cell phone 
13019,a red and white sign with a person holding a cell phone 
21074,a woman is holding a picture of a dog 
26354,a collage of photos of people and a cartoon character 
22905,a man holding a sign with a picture of a bear 
10748,a crowd of people standing around a woman in a dress 
27509,a man and a woman are talking on a cell phone 
14949,a woman and a man standing next to each other 
78998,a man and woman are kissing on a wall 
12889,a cartoon character with a red shirt and a blue shirt 
28681,a painting of a man on a street with a book 
41850,a man in a suit standing in front of a sign 
85559,a woman holding a sign with flowers in it 
51890,a man holding a baseball bat in front of a crowd 
45698,a cake with a face painted on it 
26302,a red and white frosted cake with a picture of a bear on it 
32263,a man and a woman are holding a book 
27506,a painting of a man with a sign 
111305,a baseball player holding a bat and a flag 
27505,a man in a suit and tie talking on a cell phone 
27504,a man and a woman are standing together 
64852,a man and woman posing for a picture 
78321,a man riding a motorcycle with a cartoon character on it 
77765,a man in a suit and tie holding a gun 
45512,a man standing next to a statue of a man 
43031,a painting of a woman with a cross on her face 
13205,a painting of a cartoon character with a bear on it 
30106,a small group of children sitting on a bench 
13065,a woman is posing for a picture with a man 
8359,a woman holding a dog in her hand 
13003,a collage of graffiti with a man on a street 
13990,a billboard with a bunch of people on it 
15272,a man standing in front of a lake with a sign 
80659,"a woman is holding a sign that reads ""the american flag"" "
10842,a woman with a red hair and a red tie 
72163,a man is standing on a horse with a cow 
29882,a collage of photos of a man with a book 
40630,a collage of photos of people in a room 
31658,a man in a suit and tie holding a sign 
14349,a woman and a child standing on a surfboard 
12172,two people standing on top of a rock 
64131,a woman is laying in bed with a fake face 
15125,a fireman is sitting on a fire hydrant 
8847,a man in a suit is holding a remote control 
43869,a painting of a man with a picture of a bear on it 
94525,a picture of a person with a sign on it 
125550,a woman holding a hat and a man holding a hat 
13009,a woman in a bikini posing for a picture 
13675,a cake with a picture of a bear on it 
33588,a man and a woman are standing in front of a billboard 
16800,a man sitting on a chair with a book 
56224,a man sitting in front of a store filled with lots of bicycles 
14111,a man in a hat and a dog 
17479,people standing on top of a beach 
32604,a woman is holding a book in front of a crowd 
11631,a group of people posing for a picture 
20158,a man in a helmet is on a motorcycle 
8265,two men in suits are talking on a cell phone 
42718,a collage of photos showing a man holding a cell phone 
15654,a street sign with a person walking on it 
14634,a painting of a woman and a man 
14414,a painting of a man and a woman with a hat 
428,a woman is reading a book in front of a billboard 
20548,a man in a swimsuit is holding a bottle 
14145,a man sitting on a motorcycle in a black and white photo 
9010,a man and a woman are standing in front of a poster 
13022,a cartoon of a shark with a cartoon character 
68259,a man holding a baseball bat on a beach 
9783,a man with a tattoo on his arm 
10190,a woman standing in front of a sign 
43487,a woman sitting on a park bench with a baseball 
13353,a book with a picture of a bear on it 
16019,people are standing around a sign 
46531,"a man is holding a sign that says ""the man in the hat"" "
13614,a painting of a man holding a red and white sign 
4966,a man and woman dressed in costumes 
88751,a painting of a man in a bikini with a bunch of animals 
11260,a man in a suit and tie posing for a picture 
13964,a woman posing for a picture with a surfboard 
13692,a man is standing in the dark with a light 
13910,a woman with a tattoo on her face 
10818,a woman with a pink and white cat on her head 
14456,a painting of an umbrella in the grass 
15840,a man is standing in front of a large poster 
15830,a man is looking at a picture of a man in a suit 
25647,a woman is holding a sandwich in her hand 
14898,two men are looking at a television screen 
12416,a statue of a man with a bat 
572,a woman is holding a book in front of a man 
36226,a woman in a black dress talking on a cell phone 
60531,a man in a suit and tie standing in front of a wall 
13021,a man and a woman posing for a picture 
16007,a man with a black shirt and a black tie 
158800,"a magazine advertisement for a book called ""the man in the hat"" "
18035,a man and a woman posing for a picture 
43253,a man in a suit and tie standing next to a painting 
14820,a man and woman are posing for a picture 
6687,a photo taken from the side of a truck 
11802,a car with a cartoon character on it 
2002,a woman and a man are kissing 
78527,a painting of a man in a suit and tie 
12914,a painting of a man holding a surfboard 
13183,a man is sitting on a motorcycle in a circus 
116333,a man holding a cell phone in front of a picture of a man 
13255,a man in a suit holding a pipe 
14154,a woman holding a sign with a picture of a man 
32666,a man holding a sign with a picture of a bear 
80523,a painting of a man holding a gun 
12247,a man is standing next to a car 
22100,a man is holding a surfboard in front of a picture of a girl 
19244,a man in a suit and tie 
32008,a man with a beard is sitting on a street 
13012,a man with a beard is holding a sign 
12133,a man in a suit and tie posing for a picture 
12568,a woman sitting on a bench with a book 
8836,a plane flying in the sky with a sign 
13259,a man and a woman sitting on a couch 
14048,a person on a ledge looking at a plane 
12270,a man holding a flag and a microphone 
18846,a doll with a knife and a cake 
10898,a woman sitting on a beach holding a sign 
